,Date,SP500_relative_change_perc_1,SP500_F_relative_change_perc_1,Gold_F_relative_change_perc_1,Silver_F_relative_change_perc_1,Copper_F_relative_change_perc_1,SP500_williams_R_5,SP500_williams_R_10,SP500_williams_R_20,SP500_williams_R_50,SP500_AD_MACD_12_26,SP500_stochastic_D_5_5,SP500_momentum_8,SP500_momentum_16,SP500_AD_oscillator,SP500_stochastic_K_5,SP500_stochastic_K_10,SP500_stochastic_K_20,SP500_stochastic_K_50
14,2009-07-22,0.0007027480595763298,0.0007342143906021035,0.00400337126000838,0.005506607929515497,0.035787741670094506,-0.8453781512605021,-3.8483981693364115,-5.633774160732428,-2.1719077568134106,9.759793101042646,0.9347532115753936,74.94000000000005,26.840000000000032,0.43460264900662093,0.8221124150710317,0.933808319926454,0.9363606231355652,0.9363606231355652
15,2009-07-23,0.023289695724632273,0.023268001257729726,0.0003143994969607572,0.0,0.009619238476953916,-1.9582071471835216,-9.397449521785363,-4.500687757909188,-3.177394034536885,12.746401534710007,0.9298219340267264,75.24000000000002,56.96999999999992,0.969407265774376,0.9300871119052938,0.9706406528468248,0.9715712988192552,0.9715712988192552
16,2009-07-24,0.007303324555628727,0.007303024069121486,0.002630748184783753,0.009094216078574028,0.01084337349397578,-5.161602209944745,-8.893122676579834,-2.2998011928429456,-3.2681415929203514,15.178001856988315,0.9375212106950754,73.41999999999996,55.92999999999995,0.2528901734104061,0.9863402061855676,0.9949267732363359,0.9952023173712322,0.9952023173712322
17,2009-07-27,0.003627520104636026,0.003678724708767649,-0.0018846194115800109,0.00647715005397624,-0.003921568627450897,-2.874882408278453,-3.1531286436066965,-6.709030100334423,-5.291666666666653,17.14306761538876,0.937720336393646,49.5,85.75999999999998,0.31666666666666704,0.9921059332824024,0.996394929642981,0.9972607581514532,0.9972607581514532
18,2009-07-28,-0.0018950972001467309,-0.001935812531838999,-0.011058451816745656,-0.018227305218012926,-0.015270164447924709,-1.7347858752817529,-7.899357601713032,-4.371718882303112,-4.584026622296179,18.283069931908926,0.9296063929319218,38.88,80.89999999999998,0.013076923076928674,0.9173862982153136,0.9603262372131601,0.9746399222408764,0.9746399222408764
19,2009-07-29,-0.0025673547040893467,-0.0025570215812621452,0.0,-0.021918819188191926,-0.015139442231075625,-1.2682119205297917,-1.731092436974782,-2.632069970845484,-2.7225240284162187,18.61129887012953,0.9149443479738412,34.76999999999998,94.12,-0.20417124039517132,0.7488021902806289,0.8666424418604645,0.9351418220376422,0.9351418220376422
20,2009-07-30,0.011003985614901495,0.011065573770491756,0.006134309083082147,0.0054457292055203575,0.038164839626471735,-0.280305927342258,-2.59176256814052,-4.939639639639683,-6.299015219337536,19.581719845998805,0.8642995256578656,35.62000000000001,107.19000000000004,1.0416061925495894,0.6768630003254156,0.8399161695953579,0.9220320351758796,0.9220320351758796
21,2009-07-31,0.0006890960680989701,0.0007093635995136253,0.02065496575342473,0.0012935680919871134,0.01631701631701642,-0.5556358381502963,-6.296961325966848,-2.6688154713940317,-2.7068445975032263,20.17710129608452,0.8013875315131536,32.899999999999984,104.80000000000008,0.6224588576960305,0.6717802354620072,0.8347997845214591,0.927763819095478,0.927763819095478
22,2009-08-03,0.012532568520126807,0.012522722682286384,0.004199034222128911,0.01604850213980026,0.0010993037742763334,-1.9745098039215585,-4.798682972718722,-8.406957928802576,-4.911580970687185,21.622176776395694,0.7973599375340185,48.55999999999993,123.5,1.2046303211351763,0.9719679633867272,0.9837721477065736,0.9927023605629606,0.9927023605629606
23,2009-08-04,0.0042340300176750886,0.004293988416217364,0.011394522266359999,0.03509513742071877,0.02161172161172167,-1.7923076923076888,-3.690458302028565,-5.733797536154232,-8.44961240310079,22.748863528475344,0.8062403592010674,29.36000000000001,104.60000000000002,0.43007662835248905,0.9617884065505582,0.975240020212228,0.98933236574746,0.98933236574746
